filerange 41001 41100
rangestart 41001 41100

41001	AI外交系统教学
41002	欢迎来到AI外交系统教学
41003	该教学将介绍如何使用银河歧路星的AI外交系统。如果你在教学过程中有疑惑，可以查看[目标]面板。点击[确定]继续。#+
41004	AI外交系统用来在人机对战中与电脑玩家进行互动。为了了解该系统的作用，我们先了解下当前的局势:
41005	敌人在该处部署了一支庞大的舰队。我们有很多RU，但我们的航母还没有准备好生产任何单位
41006	幸运的是，我们有一个AI盟友。他们能够生产舰船，但是缺少RU。如果我们能将RU提供给他们一部分，他们就能够帮助我们了
41007	首先，按[K]或左侧外交按钮打开外交界面
41008	向盟友移交RU
41009	使用外交系统向泰坦盟友赠送8000RU\n1. 打开外交界面 (快捷键: [K])\n2. 选择泰坦玩家, 点击[打开通讯器]\n3. 使用[我想和你互通有无]功能赠与其8000RU, 获取80点好感度.
41010	这就是外交界面，游戏会自动暂停，所以可以尽情浏览
41011	左侧窗口列出了当前游戏的所有玩家。盟友的初始好感度为0，而敌人的好感度永远是-100
41012	接下来，选择好感度为0的泰坦盟友，然后点击右侧界面的[打开通讯器]按钮
41013	然后选择[我想和你互通有无]，选择[我想给你提供一些资源]
41014	使用[我想给你提供一些资源]功能向盟友赠送8000RU，直到好感度达到80
41015	干得好。你现在可以关闭外交界面了: 在左侧点击任意玩家，然后按[K]或点击[关闭通讯器]按钮
41016	多谢你们的RU，我们已经了解了你们的处境并会派出一支舰队予以协助
41017	看来我们给盟友留下了一个好印象，从好感度上可以看到这一点
41018	好感度相当于一种货币。你可以通过多种途径获得及使用它。需要记住的一点是: 你获得越多的好感度，你就可以对盟友施加越多的影响
41019	我们将利用当前的好感度向盟友寻求对敌方舰队的全面进攻。这一选项会在好感度达到80后解锁
41020	再次按下[K]打开外交界面，选择泰坦盟友。这一次，选择[我想和你讨论一下战术策略]选项，然后请求其发动进攻
41021	请求进攻
41022	请求盟友派遣一支舰队发动攻击\n1. 打开外交界面 (快捷键: [K])\n2. 选择泰坦玩家, 点击[打开通讯器]\n3. 使用[我想和你讨论一下战术策略]功能请求一次进攻
41023	做的很好。还记得如何关闭外交界面吧? 点击左侧的一个玩家，然后按[K]或点击[关闭通讯器]
41024	敌方舰队被吸引了! 我们可以利用这一机会突袭敌人的母舰
41025	摧毁敌方母舰
41026	加入盟友的舰队彻底摧毁敌军，或利用敌人分身乏术之际直捣黄龙，摧毁母舰
41027	感应器探测到敌人仍有一艘生产船只躲藏在某处，但他们的主力舰队被毁后，也许会选择投降，这可以为我们节省时间
41028	再次打开外交界面，这一次，选择敌方卡德仕，以饶对方不死为条件要求他们投降
41029	强迫敌人投降
41030	使用外交系统要求敌方卡德仕玩家投降\n1. 打开外交界面 (快捷键: [K])\n2. 选择卡德仕玩家, 点击[打开通讯器]\n3. 承诺确保其性命，要求其投降
41031	很好。我们的仁慈将会在这片星区广为流传
41032	以上就是关于外交系统的教学了。该系统还有更多内容可供体验，比如用于获得好感度的AI任务。在你游玩和体验的过程中，会找到通往胜利的新途径，祝好运!
41033	卡德仕舰队
41034	我们的巡逻舰队回来了。派遣他们支援我们的盟友，或趁其不备直接向敌人母舰发起进攻
41035	敌方母舰

rangeend



