filerange 7000 8131
rangestart 7000 8131

7000	战机生产设施
7001	<b>介绍:</b>  可进行战机生产。 \n\n<b>类型:</b> 生产设施 (占用1个生产插槽)。 \n\n</b>建造时间:</b> 30 s\n<b>必要条件:</b> 无。
7002	护航艇生产设施
7003	<b>介绍:</b>  可进行护航艇生产。  \n\n<b>类型:</b> 生产设施 (占用1个生产插槽)。 \n\n</b>建造时间:</b> 45 s\n<b>必要条件:</b> 战机生产设施。
7004	护卫舰生产设施
7005	<b>介绍:</b>  可进行护卫舰生产。 \n\n<b>类型:</b> 生产设施（占用1个生产插槽)。 \n\n</b>建造时间:</b> 45 s\n<b>必要条件:</b> 护航艇生产设施。
7006	主力舰生产设施
7007	<b>介绍:</b>  可进行主力舰生产。 \n\n<b>类型:</b> 生产设施 (占用1个生产插槽)。 \n\n</b>建造时间:</b> 60 s\n<b>必要条件:</b> 护卫舰生产设施。
7008	平台控制模块
7009	<b>介绍:</b>  协调武器平台运作。建造武器平台必备之物。  \n\n<b>类型:</b> 模块 (占用1个模块插槽)。 \n\n<b>必要条件:</b> 无。
7010	研究模块
7011	<b>介绍:</b>  科学部门。 开启研究和新舰船生产。  \n\n<b>类型:</b> 模块 (占用1个模块插槽)。 \n\n</b>建造时间:</b> 60 s\n<b>必要条件:</b> 战机生产设施。
7012	高级研究模块
7013	<b>介绍:</b>  工程部门。 开启高级技术研究和新舰船生产。  \n\n<b>类型:</b> 模块 (占用1个模块插槽)。 \n\n</b>建造时间:</b> 120 s\n<b>必要条件:</b> 研究模块和护卫舰生产设施。
7014	超空间模块
7015	<b>介绍:</b>  超空间跳跃航行发生器。可使临近的护卫舰和主力舰进行超空间跳跃。  \n\n<b>类型:</b> 模块 (占用1个模块插槽)。 \n\n</b>建造时间:</b> 40 s\n<b>必要条件:</b> 研究模块。
7016	重力阱发生器
7017	<b>介绍:</b>  用以抑制超空间跳跃。防止敌舰在我舰周围一定范围内进出超空间。  \n\n<b>类型:</b> 模块 (占用1个模块插槽)。\n\n</b>建造时间:</b> 20 s\n<b>必要条件:</b> 超空间模块。
7018	隐形发生器
