filerange 12000 12563
rangestart 12000 12563

// Subtitles
12000	侦察机
12001	<b>介绍：</b> 为侦察任务设计的战机。拥有快速的引擎和先进的感应器系统。 \n\n<b>克制：</b> 无 \n<b>惧怕：</b> 战斗机、护航艇、护卫舰和主力舰 \n\n<b>必要条件：</b> 无。
12002	拦截机
12003	<b>介绍：</b> 反制小型单位的战机。擅长和其它战机进行格斗。 \n\n<b>克制：</b> 战斗机 \n<b>惧怕：</b> 护卫舰和主力舰 \n\n<b>必要条件：</b> 战斗机引擎、战斗机机架。
12004	攻击轰炸机
12005	<b>介绍：</b> 反主力舰战机。发射速度缓慢但威力巨大的等离子炸弹。 \n\n<b>克制：</b> 护卫舰、主力舰和子系统 \n<b>惧怕：</b>  战机、护航艇和反战机护卫舰 \n\n<b>必要条件：</b> 战斗机引擎、战斗机机架、等离子炸弹发射器技术。
12006	护航机
12007	<b>介绍：</b> 重型护航战机。设计用来保护大型舰船免遭敌方战机侵扰。 \n\n<b>克制：</b> 战斗机 \n<b>惧怕：</b> 护航艇、护卫舰和主力舰  \n\n<b>必要条件：</b> 战斗机引擎、护航机子炮台技术。
12008	隐形战斗机
12009	<b>介绍：</b> 执行隐秘任务的战机。单体隐形场能使这架战机完全隐形。 \n\n<b>克制：</b> 战斗机、护航艇 \n<b>惧怕：</b> 侦察机和临近感应器 \n\n<b>必要条件：</b> 战斗机引擎、战斗机机架、隐形战斗机技术。
12010	护卫机
12011	<b>介绍：</b> 能反制抛射弹的战机。使用定点激光摧毁来袭的抛射武器。 \n\n<b>克制：</b> 导弹和空雷 \n<b>惧怕：</b> 战斗机、护航艇、护卫舰和主力舰 \n\n<b>必要条件：</b> 战斗机引擎、战斗机机架、护卫机技术。
12012	轻型护航艇
12013	<b>介绍：</b> 轻型突击护航艇。基本的早期重型打击宇航器。 \n\n<b>克制：</b> 战斗机 \n<b>惧怕：</b> 护卫舰和主力舰 \n\n<b>必要条件：</b> 护航艇引擎、护航艇机架。
12014	重型护航艇
12015	<b>介绍：</b> 重型突击护航艇。在所有打击宇航器中拥有最厚的装甲与最强的火力。 \n\n<b>克制：</b> 战斗机、护航艇 \n<b>惧怕：</b> 反护航艇护卫舰和主力舰 \n\n<b>必要条件： </b> 护航艇引擎、护航艇机架、重型护航艇技术。
12016	多炮护航艇
12017	<b>介绍：</b> 反战机护航艇。特别擅长对付大批战机。 \n\n<b>克制：</b> 战斗机 \n<b>惧怕：</b> 护卫舰和主力舰 \n\n<b>必要条件：</b> 护航艇引擎、护航艇机架、快速追踪炮塔技术。
12018	布雷艇
12019	<b>介绍：</b> 布雷护航艇。可以布设由磁性空雷构成的雷区。 \n\n<b>克制：</b> 护卫舰和主力舰 \n<b>惧怕：</b> 战斗机和护航艇 \n\n<b>必要条件：</b> 护航艇引擎、护航艇机架、布雷技术。
12020	救援艇
12021	<b>介绍：</b> 用于打捞、捕捉的护航艇。能使敌军舰船失效并拖回母舰以进行捕获。 \n\n<b>克制：</b> 无 \n<b>惧怕：</b> 护航艇、护卫舰和主力舰。 \n\n<b>必要条件：</b> 护航艇引擎、护航艇机架。
12022	维修艇
12023	<b>介绍：</b> 战地维修护航艇。能维修舰船并临时停泊、补给打击宇航器。 \n\n<b>克制：</b> 无 \n<b>惧怕：</b> 护航艇、护卫舰和主力舰。 \n\n<b>必要条件：</b> 护航艇引擎。
12024	突袭舰
