filerange 1500 2499
rangestart 1500 2499

1500	侦察机
1501	侦察机中队
1502	拦截机
1503	反战机中队
1504	攻击轰炸机
1505	反主力舰战机中队
1506	炮艇
1507	护航艇级 - 反战机
1508	脉冲炮艇
1509	护航艇级 - 反护航艇
1510	布雷艇
1511	放置和清除空雷
1512	炮台
1513	静态反战机武器平台
1514	离子束炮台
1515	静态反护卫舰武器平台
1518	防空护卫舰
1519	护卫舰级 - 反战机
1520	离子炮护卫舰
1521	护卫舰级 - 反主力舰
1522	鱼雷护卫舰
1523	护卫舰级 - 反护航艇
1524	Support 护卫舰
1525	Fleet Support
1526	防御场护卫舰
1527	舰队防御
1528	登陆舰
1529	捕捉其他船只
1530	驱逐舰
1531	主力舰 - 反护卫舰
1532	资源采集船
1533	采集资源以将其处理为RU
1534	移动精炼船
1535	卸载资源
1536	希格拉之耀
1537	母舰
1538	战列巡洋舰
1539	超级主力舰
1540	无畏舰
1541	萨尤克的守护者
1542	航母
1543	生产飞船
1544	船坞
1545	生产飞船
1546	探测器
1547	一次性移动的侦查装置
1548	临近感应器
1549	探测隐形舰船，一次性移动
1550	感应干扰器
1551	干扰敌军感应器的装置，一次性移动
1552	无畏舰泊位
1553	无畏舰泊位
1556	空雷
1557	静态空雷
1558	鱼雷
1559	拥有高爆破效能的跟踪鱼雷
1560	精锐拦截机
1561	反战机
1562	精锐轰炸机
1563	反主力舰
1564	精锐鱼雷护卫舰
1565	反护航艇，反护卫舰
1566	索班座舰
1567	索班舰长座舰，攻击力较强，用于捕捉其他船只
1568	
1569	特别改制的超空间抑制装置
1570	精锐脉冲炮艇
1571	靶机
1572	纳贝尔船坞
1573	希格拉船厂
1575	母舰
1576	船坞
1577	超空间核心
1578	允许进行远距离超空间跳跃
1579	远程鱼雷
1580	Big Bang

1581	护盾容量
1582	外装甲总量
1583	舰船等级
1584	音乐播放器功能键
1585	设置开启/关闭家园2游戏音乐播放器的按键
1586	货物
1587	舰队货物清单
1588	游戏日期
1589	玩家资金
1590	舰队人口
1591	军事等级
1592	贸易等级
1593	扫荡者炮群
1594	坚固耐用的武器系统
1595	歼星者炮群
1596	远程重型反舰武器系统
1597	巡航导弹
1598	一次性移动的进攻性武器

1600	侦察机
1601	侦查单位
1602	突击机
