filerange 38000 38100
rangestart 38000 38100

38000	侦察机
38001	战机
38002	护卫机

38010	护航艇
38011	  布雷艇
38012	  救援艇
38013	  登陆者
38014	  变异细胞
38015	  高级细胞
38016	  死神攻击艇

38030	护卫舰
38031	  登陆舰/渗透船
38032	  防御场护卫舰
38033	  能量干扰舰
38034	  审判者
38035	  燃料座舱
38036	  武装渗透座舱

38040	主力舰
38041	  相位棱镜
38042	  航母
38043	  卡托巴
38044	  造物之手
38045	  运载舰
38046	  太空垃圾站
38047	  驱逐舰
38048	  守护者
38049	  守护神
38050	  导弹驱逐舰
38051	  攻击运载舰
38052	  狙击舰
38053	  战列巡洋舰
38054	  重型巡洋舰
38055	  无畏舰
38056	  母舰
38057	  战斗母舰
38058	  旗舰
38059	  船坞
38060	  巴科拉之门
38061	  基地
38062	  研究站
38063	  萨尤克
38064	  战术巡洋舰
38065	  战列舰

38070	平台
38071	  超空间跳跃门
38072	  研究船
38073	  阵列感应器
38074	  防御炮
38075	  金字塔 - 光子弹
38076	  金字塔 - 相位炮
38077	  金字塔 - 阵列加农炮
38078	  金字塔 - 离子炮
38079	  金字塔 - 脉冲
38080	  金字塔 - 超级脉冲
38081	  核心力量

38090	辅助单位
38091	  资源采集船
38092	  移动精炼船
38093	  探测器

rangeend
