filerange 40901 41000
rangestart 40901 41000

40901	银河歧路星MOD教学
40902	欢迎来到银河歧路星MOD教学关卡
40903	在该关卡我会带你了解银河歧路星MOD相对原版的一些关键不同及独有特性
40904	该教学要求你首先熟悉原版的基本内容，如果你还未掌握，请先进入原版完成其教学内容
40905	点击【确定】继续银河歧路星MOD教学#+
40906	银河歧路星在原版基础上增加了4个可玩种族, 该关卡我们会操作其中之一——先祖
40907	在遭遇战里用全部8个种族玩大乱斗固然可以，但除此之外还有很多内容值得体验, 相信我们的成就系统能够帮到你
40908	在屏幕上方找到并点击【成就】按钮
40909	干得好
40910	这是成就界面, 银河歧路星MOD的各个内容都至少有1个对应的成就位列其中, 包括新的单人战役, 游戏模式等等
40911	成就系统充当了银河歧路星MOD所有可玩内容的指示石, 并帮助记录你的战绩
40912	成就界面除了在游戏内启动外, 还可以在主菜单直接浏览, 当你准备好继续后, 关闭成就界面
40913	下面我们来学习单位的建造及其特殊能力
40914	银河歧路星MOD的8个种族中, 每一个都有其独特的玩法, 风格以及单位解锁方式, 单位的特殊能力相比原版也起着更大的作用
40915	我们先来测试单位生产, 用这个相位棱镜建造一些【伴随者侦察机】作为开始吧
40916	你可能已经在伴随者的单位描述中注意到, 该单位有能力清除敌人的空雷和导弹, 单位的所有能力都写在单位描述中, 所以请务必仔细阅读
40917	一艘布雷艇在此处布置了一片雷区, 现在选中你的伴随者, 按住Ctrl+Shift框选这些空雷, 强制攻击它们
40918	雷区清理完毕, 做得好
40919	接下来测试生产和研究系统, 点击【确定】继续#+
40920	银河歧路星MOD中, 大部分单位通过子系统, 或拥有类似子系统功能的单位来解锁, 无需专门的机架科技, 研究系统被大大简化
40921	各种族均有不同的单位解锁方式, 以先祖为例, 单位的解锁主要通过建造各种“金字塔”
40922	金字塔本质上就是移动的子系统, 每种金字塔对应先祖所使用的一种武器类别, 只要战场上任意位置拥有金字塔便能解锁使用对应武器的单位
40923	AI盟友刚刚将它的金字塔 - 光子弹交由你控制, 现在可以生产【黄蜂轰炸机】了, 现在开始建造, 准备好后点击【确定】继续#+
40924	更多的金字塔要通过先祖的核心单位——巴科拉之门来解锁, 巴科拉之门有三个核心子系统槽位, 能够解锁更多的单位, 金字塔及特殊能力
40925	巴科拉之门已经交由你控制, 通过它来建造【核心力量 - 跳跃之力】
40926	建造程序已启动, 当你不需要操作时, 可以通过调整游戏速度节省等待的时间, 按下Shift+|可以加速, 现在就试试吧
40927	加速效果可以通过多次按键来叠加, 但就看你的CPU是否会答应了, 按下|键可以恢复默认游戏速度
40928	核心力量 - 跳跃之力建造完毕
40929	准备好继续后, 请点击确定#+
40930	现在我们来进一步学习银河歧路星MOD的单位特殊能力
40931	一艘登陆者刚刚在这里从超空间跃出
40932	用这艘登陆者捕获位于此处的重型导弹护卫舰
40933	有的单位能够移除其他单位的能力, 这艘电子战护卫舰就是其中之一, 必须首先将之除掉
40934	相位棱镜的传送能力正好能够派上用场, 该能力将小型单位在超空间与本空间中传送, 从而实现快速部署
40935	在【发射】界面选择“保持停泊”，并命令你的黄蜂轰炸机泊入相位棱镜, 然后激活棱镜的传送能力, 将它们传入超空间
40936	接下来, 将此处的第二架相位棱镜的传送能力激活, 将超空间中的单位传入本空间
40937	汝甚聪慧
40938	有的单位能力起辅助作用而非直接用于战斗, 相位棱镜就是这样
40939	用你的黄蜂轰炸机摧毁敌人的电子战护卫舰, 然后再次尝试用登陆者捕获重型导弹护卫舰
40940	好极了
40941	像电子战护卫舰这样的被动能力, 可以是探测隐形舰船, 增益友方舰船或干扰敌方舰船, 还是那句话: 单位描述一定要看#+
40942	现在我们再来看一项特殊能力, 就用这艘守护者
40943	在正确时机使用守护者的【防护罩】技能抵御战列巡洋舰的攻击
40944	做得好
40945	正确使用单位技能可以让胜利的天平向你倾斜, 当你深入探索银河歧路星MOD时，便能逐渐掌握单位能力及其他系统, 比如研究#+
40946	银河歧路星MOD教学到此结束, 若想进一步磨炼你的技巧并熟悉该MOD, 建议体验系列对战 - 闪光之路, 祝你好运!
40947	(你已经完成了银河歧路星MOD教学, 一小支维格尔舰队将要抵达, 如果你不想进一步体验先祖及其单位的能力, 可以随时点击【超空间跳跃】按钮返回主菜单)
40948	测试失败, 我们再试一次
40949	选中守护者, 然后在正确的时机点击特殊能力按钮(或快捷键T)来抵御攻击, 敌人会在点击【确定】后立即开始攻击#+
40950	探索成就系统
40951	点击屏幕上方的【成就】按钮开启成就系统
40952	单位能力 - 初级
40953	1. 用相位棱镜建造一队伴随者\n2. 用伴随者的强制攻击清理前方的雷区, 按住Ctrl+Shift并框选以进行强制攻击\n\n如果你无法看清空雷, 用Tab键调整显示模式直到看清为止
40954	单位生产
